time;nr;/Section D-D/Circle 1/D;/Section D-D/Circle 9/D;/Section D-D/Circle 10/D;/Section E-E/Circle 1/D;/Section E-E/Circle 9/D;/Section E-E/Circle 10/D;/Cylinder (5)/D;team;comment
2023-03-15T14:12:25.5124771Z;1;-0.02656625121734635;0.026098753500768623;-0.00820354346749852;-0.035640453802298744;0.014953672517109773;-0.014161213162012132;0.15498896961295827;4.0;sunlight_M1_val
2023-03-15T14:13:01.5382583Z;1;-0.02295456097954318;0.02490635477941172;0.0013910852233482984;-0.03546579169471986;0.02185810622486173;-0.013431107044098667;0.15454590418814007;4.0;sunlight_M1_val
2023-03-15T14:13:37.6157513Z;1;-0.02238503341545428;0.03029230866411492;0.0019355977794406343;-0.046174808100453824;0.024180729193162165;-0.015079450203587363;0.1528299938509079;4.0;sunlight_M1_val
2023-03-15T14:14:13.6550289Z;1;-0.015504384534896332;0.022826897866645268;0.008415632945388829;-0.032307516621294496;0.014322390176296551;-0.01486636383993023;0.15467362718482747;4.0;sunlight_M1_val
2023-03-15T14:14:49.6910278Z;1;-0.011539129797207615;0.06405771764160306;0.0008752246156147336;-0.03736013247736114;0.01640703113630071;-0.016931957393426345;0.15444481323302384;4.0;sunlight_M1_val
2023-03-15T14:15:25.6693234Z;1;-0.03660305832035338;0.07289787122408953;0.002083145291599031;-0.03522071144294081;0.0264502322152822;-0.0163505472590586;0.15490478393601848;4.0;sunlight_M1_val
2023-03-15T14:16:01.727399Z;1;-0.02170028586182937;0.05237582779878114;0.004828013950905152;-0.03738921010565832;0.019530848824375724;-0.0188341392475877;0.1552110655142407;4.0;sunlight_M1_val
2023-03-15T14:16:37.7490734Z;1;-0.0178548954227864;0.08616356568463956;0.0012500701891609012;-0.032077967135272445;0.022014309590753456;-0.01589167392579327;0.15458540448400981;4.0;sunlight_M1_val
2023-03-15T14:17:13.7202811Z;1;0.00888441561050346;0.10930651704371108;-0.00402893577628749;-0.034062253724115976;0.017780017248967717;-0.018192321776561826;0.15435604329254815;4.0;sunlight_M1_val
2023-03-15T14:18:25.7256444Z;1;-0.04066180178609802;0.006914998833475572;0.009237198369618227;-0.03683736796719739;0.024022943790407147;-0.017058506176068633;0.15495764627925368;4.0;artilight_M1_val
2023-03-15T14:19:01.7881989Z;1;-0.03455133295893731;0.044284160510499326;0.008318663472858034;-0.04395036273993558;0.029127557043969077;-0.015492325538265739;0.15464053577660408;4.0;artilight_M1_val
2023-03-15T14:19:37.8468042Z;1;-0.04695109749519055;0.05794048009866515;0.0016733287928270002;-0.031772440094640864;0.026263369377707235;-0.016913643546034862;0.15585907625515816;4.0;artilight_M1_val
2023-03-15T14:20:13.9022217Z;1;-0.02841571911154528;0.03509128036346798;0.010241783697062523;-0.02831827042302759;0.024365434507748418;-0.018868170559408703;0.15219437427970206;4.0;artilight_M1_val
2023-03-15T14:20:49.9568636Z;1;-0.0011380517655776856;0.06399347576530179;8.587700757800576e-05;-0.039112389060527164;0.033919353631481464;-0.015216616593673571;0.15329445911097395;4.0;artilight_M1_val
2023-03-15T14:21:25.9956363Z;1;-0.023220806253278603;0.10886063578769622;-0.010793071321411496;-0.03596237710086392;0.030304683854594394;-0.020011724925404373;0.15478769763887001;4.0;artilight_M1_val
2023-03-15T14:22:02.0897077Z;1;-0.008477763344671985;0.042213239098950694;0.006009074450413543;-0.04023114433110209;0.025268600741060077;-0.015877374029826363;0.15202895036168584;4.0;artilight_M1_val
2023-03-15T14:22:38.1124875Z;1;-0.02186581869041415;0.05485427233967499;-0.005318251251208217;-0.036456153304213146;0.02420865496597724;-0.015185180838511947;0.15380649420081127;4.0;artilight_M1_val
2023-03-15T14:23:14.1823924Z;1;-0.019730694569846996;0.05699213578697737;0.01701820720699132;-0.038513706209511334;0.025472233215777962;-0.01720039908423665;0.15404002145473683;4.0;artilight_M1_val
2023-03-15T14:23:50.2357918Z;1;-0.041150751230428995;0.05151266367422469;0.0035333057585891225;-0.025892923419142733;0.030667387574510485;-0.016311534483420154;0.1547231279436616;4.0;artilight_M1_val
2023-03-15T14:24:26.2783115Z;1;-0.016656346652532683;0.048980746509315054;0.004914837241442704;-0.03527305615728249;0.017868981631700365;-0.01561670410054905;0.15536120756187444;4.0;artilight_M1_val
2023-03-15T14:25:02.3341093Z;1;-0.03511556788991843;0.047426276043012194;0.027792680525298152;-0.026709258470758;0.03161848637569431;-0.01694465843640547;0.15313709486443017;4.0;artilight_M1_val
2023-03-15T14:25:38.4037942Z;1;-0.010790517018961054;0.07393358658724924;0.008242895674314354;-0.024378087538766913;0.026449729502986408;-0.016068449575775468;0.15413676833447099;4.0;artilight_M1_val
2023-03-15T14:26:14.4689629Z;1;-0.013201992892407866;0.05843487057803021;0.0065887532975228424;-0.02885093232964131;0.0284109006792308;-0.014487526505571502;0.1558761848150887;4.0;artilight_M1_val
